id,language
3080,Latin
3082,Latin
3083,Latin
3084,Latin
3085,Latin
3087,Latin
3088,Latin
3089,Latin
3090,Latin
3091,Latin
3092,Latin
3093,Latin
3096,Latin
3097,Latin
3098,Latin
3099,Latin
3102,Latin
3103,Latin
3104,Latin
3105,Latin
3106,Latin
3108,Latin
3110,Latin
3111,Latin
3112,Latin
3114,Latin
3115,Latin
3116,Latin
3117,Latin
3119,Latin
3120,Latin
3121,Latin
3122,Latin
3125,Latin
3126,Latin
3129,Latin
3131,Latin
3132,Latin
3133,Latin
3134,Latin
3135,Latin
3137,Latin
3140,Latin
3141,Latin
3142,Latin
3143,Latin
3144,Latin
3145,Latin
3146,Latin
3147,Latin
3150,Latin
3151,Latin
3153,Latin
3155,Latin
3158,Latin
3160,Latin
3161,Latin
3162,Latin
3164,Latin
3165,Latin
3166,Latin
3168,Latin
3169,Latin
3170,Latin
3172,Latin
3173,Latin
3174,Latin
3175,Latin
3177,Latin
3178,Latin
3179,Latin
3180,Latin
3183,Latin
3184,Latin
3185,Latin
3186,Latin
3187,Latin
3188,Latin
3189,Latin
3193,Latin
3194,Latin
3195,Latin
3196,Latin
3197,Latin
3198,Latin
3200,Latin
3201,Latin
3202,Latin
3204,Latin
3205,Latin
3208,Latin
3210,Latin
3212,Latin
3213,Latin
3214,Latin
3215,Latin
3216,Latin
3218,Latin
3219,Latin
3220,Latin
3223,Latin
3224,Latin
3225,Latin
3226,Latin
3230,Latin
3231,Latin
3232,Latin
3234,Latin
3235,Latin
3236,Latin
3237,Latin
3238,Latin
3239,Latin
3240,Latin
3241,Latin
3243,Latin
3244,Latin
3245,Latin
3247,Latin
3248,Latin
3249,Latin
3250,Latin
3251,Latin
3252,Latin
3254,Latin
3255,English
3256,English
3257,English
3258,English
3259,Latin
3260,English
3261,English
3262,English
3263,English
3264,English
3265,Latin
3266,Latin
3268,Latin
3269,Latin
3270,English
3271,English
3272,English
3273,English
3274,English
3275,English
3276,Latin
3277,English
3278,English
3279,English
3280,English
3281,English
3282,English
3283,English
3284,English
3285,English
3286,English
3287,English
3288,English
3289,English
3290,English
3291,English
3292,English
3293,English
3294,English
3295,English
3296,English
3297,English
3298,English
3299,English
3300,English
3301,English
3302,English
3303,English
3304,English
3305,English
3306,English
3307,English
3308,English
3309,English
3310,English
3311,English
3312,Latin
3313,Latin
3314,Latin
3315,Latin
3316,Latin
3317,Latin
3319,Latin
3320,Latin
3322,Latin
3323,Latin
3324,Latin
3326,Latin
3328,Latin
3329,Latin
3330,Latin
3331,Latin
3332,English
3333,Latin
3334,Latin
3335,Latin
3336,Latin
3338,Latin
3339,Latin
3340,Latin
3341,Latin
3342,Latin
3343,English
3344,English
3345,English
3346,English
3347,English
3348,English
3349,English
3350,English
3351,English
3352,English
3353,English
3354,English
3355,English
3356,English
3357,French
3358,English
3359,Latin
3360,Latin
3361,Latin
3362,Latin
3363,Latin
3364,Latin
3365,Latin
3368,Latin
3369,Latin
3371,English
3372,English
3373,English
3374,English
3375,Latin
3376,Latin
3377,Latin
3378,Latin
3379,Latin
3380,Latin
3381,Latin
3382,Latin
3383,Latin
3384,Latin
3385,Latin
3386,Latin
3387,Latin
3391,Latin
3393,Latin
3394,Latin
3398,Latin
3399,French
3400,Latin
3401,Latin
3402,Latin
3403,Latin
3404,French
3405,French
3406,French
3407,French
3408,French
3409,French
3410,French
3411,French
3412,Latin
3413,French
3414,French
3415,French
3416,French
3417,French
3418,French
3419,French
3420,French
3421,French
3422,French
3423,French
3424,French
3425,French
3426,French
3427,French
3428,French
3429,French
3430,French
3431,French
3433,Latin
3434,French
3435,French
3436,Italian
3438,French
3439,French
3440,French
3441,French
3442,French
3443,French
3444,French
3445,French
3446,French
3447,French
3448,French
3449,Latin
3450,French
3451,Italian
3452,French
3453,French
3455,French
3456,French
3457,French
3458,French
3459,French
3460,French
3461,French
3462,French
3463,Italian
3464,French
3465,French
3466,French
3467,French
3468,French
3469,French
3470,French
3471,French
3472,French
3473,French
3475,French
3476,French
3477,French
3478,French
3479,French
3480,French
3481,French
3482,French
3483,French
3484,Latin
3485,French
3486,French
3488,French
3489,French
3490,French
3491,French
3492,French
3493,French
3494,French
3495,French
3496,French
3497,French
3499,French
3500,French
3501,French
3502,French
3503,French
3504,French
3505,French
3506,French
3507,French
3508,French
3509,French
3510,French
3511,French
3512,French
3513,Latin
3514,French
3515,French
3516,French
3517,French
3518,French
3519,Latin
3520,French
3521,French
3522,French
3523,French
3524,French
3525,Latin
3526,French
3527,French
3528,French
3529,French
3530,Latin
3531,French
3533,French
3534,French
3535,French
3536,French
3537,French
3538,French
3539,Latin
3540,French
3541,French
3542,French
3543,French
3544,French
3545,French
3546,French
3547,French
3548,French
3549,French
3550,French
3552,Latin
3556,Latin
3560,Latin
3561,Latin
3562,Latin
3563,Latin
3564,Latin
3565,Latin
3568,Latin
3569,Latin
3571,Latin
3572,German
3573,German
3574,German
3575,German
3576,Latin
3577,German
3579,Latin
3580,Latin
3581,German
3582,Latin
3583,Latin
3584,Latin
3585,Latin
3587,Latin
3588,Latin
3589,Latin
3591,Latin
3592,Latin
3593,Latin
3594,Latin
3595,Latin
3596,Latin
3598,Latin
3599,Latin
3600,Latin
3601,Latin
3603,Latin
3604,Latin
3605,Latin
3606,German
3607,Latin
3609,Latin
3612,Latin
3614,Latin
3615,Latin
3616,Latin
3617,Latin
3618,Latin
3621,Latin
3622,Latin
3623,Latin
3624,Latin
3625,Latin
3628,Latin
3629,Latin
3630,Latin
3631,Latin
3633,Latin
3634,Latin
3635,Latin
3636,Latin
3637,Latin
3639,Latin
3640,Latin
3641,Latin
3642,Latin
3643,Latin
3644,Latin
3649,Latin
3653,Latin
3655,Latin
3656,Latin
3659,Latin
3660,Latin
3661,Latin
3664,Latin
3665,Latin
3666,Latin
3667,Latin
3668,Latin
3670,Latin
3671,Latin
3672,Latin
3673,Latin
3674,Latin
3675,Latin
3676,Latin
3677,Latin
3678,Latin
3680,Latin
3681,Latin
3683,Latin
3685,Latin
3686,Latin
3687,Latin
3688,Latin
3689,Latin
3691,Latin
3693,Latin
3695,Latin
3696,Latin
3697,Latin
3698,Latin
3699,Latin
3700,Latin
3701,Latin
3702,Latin
3703,Latin
3707,Latin
3712,Latin
3714,Latin
3716,Latin
3717,Latin
3719,Latin
3722,Latin
3723,Latin
3724,Latin
3725,Latin
3729,Latin
3730,Latin
3731,Latin
3732,Latin
3733,Latin
3734,Latin
3735,German
3736,Latin
3737,Latin
3738,Latin
3739,Latin
3740,Latin
3741,Latin
3742,Latin
3743,Latin
3744,Latin
3745,Latin
3746,Latin
3747,Latin
3748,Latin
3749,Latin
3750,Latin
3751,Latin
3752,Latin
3753,Latin
3754,Latin
3755,Latin
3756,Latin
3758,Latin
3759,Latin
3760,Latin
3761,Latin
3762,Latin
3763,Latin
3764,Latin
3765,Latin
3767,Latin
3768,Latin
3769,Latin
3770,Latin
3771,Latin
3772,Latin
3773,Latin
3775,Latin
3776,Latin
3777,Latin
3779,Latin
3780,Latin
3781,Latin
3782,Latin
3783,Latin
3784,Latin
3787,Latin
3788,Latin
3789,Latin
3792,Latin
3793,Latin
3794,Latin
3795,Latin
3798,Latin
3799,Latin
3801,Latin
3802,Latin
3804,Latin
3805,Latin
3806,Latin
3807,Latin
3808,Latin
3810,Latin
3811,Latin
3812,Latin
3813,Latin
3814,Latin
3815,Latin
3816,Latin
3818,Latin
3819,Latin
3820,Latin
3822,Latin
3823,Latin
3824,Latin
3825,Latin
3826,Latin
3827,Latin
3828,Latin
3829,Latin
3830,Latin
3831,Latin
3833,Latin
3834,Latin
3837,Latin
3839,Latin
3843,Latin
3844,Latin
3845,Latin
3846,Latin
3847,Latin
3848,Latin
3849,Latin
3850,Latin
3851,Latin
3852,Latin
3853,Latin
3854,Latin
3855,Latin
3856,Latin
3857,Latin
3858,Latin
3859,Latin
3860,Latin
3861,Latin
3862,Latin
3865,Latin
3866,Latin
3867,Latin
3870,Latin
3871,Latin
3874,Latin
3875,Latin
3876,Latin
3877,Latin
3879,Latin
3880,Latin
3881,Latin
3882,Latin
3883,Latin
3884,Latin
3886,Latin
3887,Latin
3888,Latin
3890,Latin
3891,Latin
3892,Latin
3893,Latin
3894,Latin
3895,Latin
3896,Latin
3899,Latin
3900,Latin
3902,Latin
3904,Latin
3905,Latin
3906,Latin
3907,Latin
3909,Latin
3911,German
3912,Latin
3913,German
3914,Latin
3915,German
3916,Latin
3917,Latin
3918,Latin
3919,Latin
3920,Latin
3921,Latin
3922,Latin
3924,Latin
3925,Latin
3926,Latin
3927,Latin
3928,Latin
3929,Latin
3930,Latin
3933,Latin
3934,German
3935,Latin
3936,Latin
3937,Latin
3938,Latin
3940,Latin
3941,Latin
3942,Latin
3943,Latin
3944,Latin
3945,Latin
3946,Latin
3947,Latin
3948,Latin
3950,Latin
3951,Latin
3952,Latin
3953,Latin
3954,Latin
3955,Latin
3956,Latin
3957,Latin
3958,Latin
3959,Latin
3961,Latin
3962,Latin
3963,Latin
3964,Latin
3965,Latin
3967,English
3969,English
3970,Latin
3974,Latin
3975,Latin
3976,Latin
3977,Latin
3981,Latin
3982,textless
3984,textless
3985,English
3987,Latin
3988,Latin
3989,Latin
3990,Latin
3991,Latin
3992,Latin
3993,Latin
3995,textless
3996,Latin
3997,Latin
3999,Latin
4001,Latin
4002,Latin
4003,Latin
4004,Latin
4005,French
4006,Latin
4007,Latin
4008,Latin
4009,Latin
4010,Latin
4011,Latin
4012,Latin
4013,Latin
4014,Latin
4015,Latin
4016,Latin
4017,Latin
4018,Latin
4019,Latin
4020,Latin
4023,Latin
4025,Latin
4026,Latin
4027,Latin
4028,Latin
4029,Latin
4032,Latin
4033,Latin
4034,Latin
4036,Latin
4037,Latin
4038,Latin
4039,Latin
4040,Latin
4041,Latin
4042,Latin
4043,Latin
4044,Latin
4045,Latin
4046,Latin
4047,Latin
4048,Latin
4049,Latin
4050,Latin
4051,Latin
4052,Latin
4053,Latin
4054,Latin
4055,Latin
4056,Latin
4057,Latin
4058,Latin
4065,Latin
4068,Latin
4069,Latin
4070,Latin
4076,Latin
4077,Latin
4078,Latin
4079,Latin
4080,Latin
4082,Latin
4083,Latin
4087,Latin
4088,Latin
4089,Latin
4090,Latin
4091,Latin
4092,Latin
4093,Latin
4094,Latin
4095,Latin
4096,Latin
4097,Latin
4098,Latin
4099,French
4100,Latin
4101,Latin
4102,Latin
4103,Latin
4106,Latin
4108,Latin
4109,Latin
4110,Latin
4111,Latin
4112,Latin
4113,Latin
4114,Latin
4115,Latin
4116,Latin
4117,Latin
4118,Latin
4119,Latin
4120,Latin
4121,Latin
4122,Latin
4123,Latin
4124,Latin
4125,Latin
4126,Latin
4128,Latin
4130,Latin
4131,Latin
4133,Latin
4134,Latin
4135,Latin
4136,Latin
4137,Latin
4138,French
4139,German
4140,Latin
4144,Latin
4146,Latin
4152,Latin
4153,Latin
4156,Latin
4157,Latin
4158,Latin
4160,Latin
4161,Latin
4163,Latin
4164,Latin
4166,Latin
4167,Latin
4170,Latin
4171,Latin
4172,Latin
4173,Latin
4174,Latin
4175,Latin
4176,Latin
4177,Latin
4178,Latin
4179,Latin
4180,Latin
4181,Latin
4183,Latin
4184,Latin
4185,Latin
4188,Latin
4189,Latin
4190,Italian
4191,Latin
4192,Latin
4193,Latin
4194,Latin
4197,Latin
4198,Latin
4199,Latin
4200,Latin
4201,Latin
4203,Latin
4204,Latin
4205,Latin
4206,textless
4207,Latin
4208,Latin
4213,Latin
4214,Latin
4215,Latin
4216,Latin
4218,Latin
4219,Latin
4220,Latin
4221,Latin
4222,Latin
4223,Latin
4224,Latin
4225,Latin
4226,Latin
4227,Latin
4228,Latin
4229,Latin
4230,Latin
4231,Latin
4232,Latin
4233,Latin
4234,Latin
4235,Latin
4236,Latin
4237,Latin
4238,Latin
4239,Latin
4240,Latin
4241,Latin
4243,Latin
4245,Latin
4246,Latin
4248,Latin
4249,Latin
4251,Latin
4252,Latin
4254,Latin
4256,Italian
4257,French
4258,Latin
4260,Latin
4262,Latin
4266,Latin
4267,Latin
4268,Latin
4269,Latin
4270,German
4271,Latin
4273,Latin
4274,Latin
4275,Latin
4276,Latin
4278,Latin
4279,Latin
4280,Italian
4281,Latin
4282,Latin
4284,German
4285,Latin
4286,Latin
4287,German
4289,Latin
4290,Latin
4291,Latin
4292,Latin
4293,Latin
4294,French
4295,Latin
4296,Latin
4297,Latin
4298,Latin
4300,Latin
4302,Latin
4303,Latin
4304,Latin
4305,Latin
4306,Latin
4307,Latin
4308,Latin
4309,Latin
4310,Latin
4311,Latin
4312,Latin
4314,Latin
4315,Latin
4316,Latin
4317,Latin
4318,Latin
4319,Latin
4320,Latin
4321,Latin
4322,Latin
4323,Latin
4324,Latin
4325,Latin
4326,Latin
4327,Latin
4328,Latin
4330,Latin
4332,Latin
4333,Latin
4335,Latin
4336,Latin
4337,Latin
4338,Latin
4339,Latin
4340,Latin
4341,German
4342,Latin
4343,Latin
4344,Latin
4346,Latin
4347,Latin
4348,Latin
4349,Latin
4350,Latin
4351,Latin
4352,Latin
4353,Latin
4354,Latin
4355,Latin
4356,Latin
4358,German
4359,Latin
4360,German
4363,German
4364,Latin
4365,Latin
4366,Latin
4367,German
4368,Latin
4369,Latin
4370,German
4372,Latin
4373,Latin
4374,German
4375,Latin
4376,German
4377,Latin
4378,Latin
4379,Latin
4392,German
4393,Latin
4394,German
4395,German
4396,Latin
4398,French
4399,Latin
4400,Latin
4401,German
4402,Latin
4403,Latin
4405,German
4409,Latin
4411,Latin
4413,Latin
4414,Latin
4415,Latin
4416,Latin
4418,Latin
4419,Latin
4420,Latin
4421,Latin
4422,Latin
4423,Latin
4424,Latin
4425,Greek
4426,Latin
4428,Latin
4430,Latin
4433,Latin
4434,German
4436,Latin
4437,Latin
4438,Latin
4439,Latin
4440,Latin
4441,Latin
4442,Latin
4444,Latin
4446,Latin
4447,Latin
4449,Latin
4450,Latin
4451,Latin
4453,Latin
4455,Latin
4459,Latin
4460,Latin
4464,Latin
4468,Latin
4470,Latin
4471,Latin
4472,Latin
4474,Latin
4475,Latin
4476,Latin
4477,Latin
4478,Latin
4480,Latin
4481,Latin
4482,Latin
4483,Latin
4484,Latin
4485,Latin
4487,Latin
4488,Latin
4489,Latin
4490,Latin
4491,Latin
4492,Latin
4493,Latin
4494,Latin
4495,Latin
4496,Latin
4497,Italian
4498,Latin
4499,Latin
4500,Latin
4501,Latin
4502,Latin
4503,Latin
4504,Latin
4505,Latin
4506,Latin
4507,Latin
4508,Latin
4509,Latin
4510,Latin
4511,Latin
4513,Latin
4514,Latin
4515,Latin
4516,Latin
4517,Latin
4518,Latin
4519,Latin
4524,Latin
4525,Latin
4532,Latin
4533,German
4534,Latin
4536,German
4537,German
4538,German
4539,German
4540,Latin
4541,German
4542,Latin
4543,Latin
4544,Latin
4546,Latin
4547,German
4548,Latin
4549,Latin
4550,Latin
4551,Latin
4552,Latin
4553,Latin
4555,Latin
4558,Latin
4559,Latin
4560,Latin
4561,Latin
4563,Latin
4566,Latin
4568,Latin
4569,Latin
4570,Latin
4571,Latin
4572,Latin
4573,Latin
4574,Latin
4575,Latin
4576,Latin
4578,Latin
4579,Latin
4581,Latin
4582,Latin
4583,Latin
4585,Latin
4587,Latin
4588,Latin
4589,Latin
4590,Latin
4591,Latin
4592,Latin
4594,Latin
4596,Latin
4598,Latin
4600,Latin
4601,Latin
4602,Latin
4603,Latin
4604,Latin
4605,Latin
4606,Latin
4608,Latin
4609,Latin
4610,Latin
4611,Latin
4612,Latin
4615,Latin
4616,Latin
4618,Latin
4619,Latin
4620,Latin
4621,Latin
4623,Latin
4624,Latin
4627,Latin
4628,Latin
4629,Latin
4630,Latin
4632,Latin
4641,Latin
4642,Latin
4643,Latin
4646,Latin
4647,Latin
4648,Latin
4650,French
4651,Latin
4653,Latin
4654,Latin
4655,Latin
4656,Latin
4657,Latin
4658,Latin
4659,Latin
4660,Latin
4663,Latin
4665,Latin
4667,Latin
4669,Latin
4671,Latin
4672,Latin
4673,Latin
4674,Latin
4675,Latin
4679,Latin
4680,Latin
4681,Latin
4682,Latin
4684,Latin
4686,Latin
4689,Latin
4690,Latin
4695,Latin
4696,Latin
4698,Latin
4699,Latin
4700,Latin
4701,Latin
4702,Latin
4703,Latin
4704,Latin
4705,Latin
4706,Latin
4707,Latin
4708,Latin
4709,Latin
4710,Latin
4711,Latin
4712,Latin
4713,Latin
4714,Latin
4715,Latin
4716,Latin
4717,Latin
4720,Latin
4723,Latin
4724,Latin
4725,Latin
4726,Latin
4727,Latin
4728,Latin
4729,Latin
4734,Latin
4735,Latin
4736,Latin
4737,Latin
4739,Latin
4742,Latin
4743,Latin
4744,Latin
4745,Latin
4751,Latin
4752,Latin
4753,Latin
4754,Latin
4755,Latin
4756,Latin
4757,Latin
4759,textless
4760,textless
4761,textless
4762,Latin
4766,Latin
4777,Latin
4778,Latin
4780,Latin
4782,Latin
4796,Latin
4797,Latin
4799,Latin
4800,Latin
4801,Latin
4802,Latin
4804,Latin
4805,Latin
4806,Latin
4807,Latin
4810,Latin
4811,Latin
4812,Latin
4813,Latin
4816,Latin
4817,Latin
4818,Latin
4820,Latin
4821,Latin
4822,Latin
4823,Latin
4825,Latin
4829,Latin
4831,Latin
4833,Latin
4834,Latin
4835,Latin
4838,Latin
4840,Latin
4841,Latin
4842,Latin
4843,Latin
4844,Latin
4845,Latin
4848,Latin
4849,Latin
4850,Latin
4851,Latin
4852,Latin
4853,Latin
4857,Latin
4858,Latin
4859,Latin
4860,Latin
4862,Latin
4863,Latin
4865,Latin
4866,Latin
4867,Latin
4868,Latin
4869,Latin
4871,Latin
4872,Latin
4873,Latin
4875,Latin
4876,Latin
4877,Latin
4878,Latin
4879,Latin
4880,Latin
4881,Latin
4888,Latin
4889,Italian
4890,Latin
4891,Latin
4892,Latin
4894,Latin
4895,Latin
4896,Latin
4897,Latin
4898,Latin
4899,Latin
4901,Latin
4902,Latin
4903,Latin
4905,Latin
4907,Latin
4908,Latin
4909,Latin
4911,Latin
4912,Latin
4916,Latin
4917,Latin
4918,Latin
4919,Latin
4920,Latin
4923,Latin
4924,Latin
4925,Latin
4927,Latin
4928,Latin
4929,Latin
4931,Latin
4932,Latin
4933,Latin
4935,Latin
4936,Latin
4939,Latin
4941,Latin
4942,Italian
4943,Italian
4944,Italian
4946,Italian
4947,French
4948,Italian
4949,Italian
4950,English
4951,Italian
4952,Italian
4953,Italian
4954,Italian
4955,Italian
4958,Italian
4966,Latin
4967,Latin
4968,Latin
4969,Latin
4970,Latin
4973,Latin
4974,Latin
4975,Latin
4976,Latin
4977,Latin
4978,Latin
4980,Latin
4983,Latin
4984,Latin
4987,Latin
4989,Latin
4990,Latin
4991,Latin
4992,Latin
4994,Latin
4998,Latin
4999,Latin
5000,Latin
5001,Latin
5003,Latin
5004,Latin
5006,Latin
5007,Latin
5008,Latin
5009,Latin
5013,Latin
5018,Latin
5021,Latin
5023,Latin
5026,Latin
5027,Latin
5031,Latin
5033,Latin
5034,Latin
5035,Latin
5036,Latin
5037,Latin
5038,Latin
5039,Latin
5040,Latin
5041,French
5042,Latin
5043,Italian
5044,Italian
5047,Latin
5048,Italian
5049,textless
5053,Latin
5054,Latin
5057,Latin
5058,Latin
5059,Latin
5061,Latin
5062,Latin
5065,Latin
5067,Latin
5068,Latin
5069,Latin
5074,Latin
5075,Latin
5076,Latin
5077,Latin
5079,Latin
5080,Latin
5081,German
5082,German
5083,German
5084,German
5086,Latin
5088,Latin
5092,Latin
5094,Latin
5098,Latin
5100,Latin
5102,Latin
5104,Latin
5105,Latin
5106,Latin
5107,Latin
5109,Latin
5110,Latin
5111,Latin
5115,Latin
5121,Latin
5122,Latin
5124,Latin
5125,Latin
5126,Latin
5127,Latin
5129,Latin
5130,Latin
5131,Latin
5132,Latin
5133,Latin
5135,Latin
5136,Latin
5137,Latin
5139,Latin
5141,Latin
5142,Latin
5144,Latin
5146,Latin
5147,Latin
5149,Latin
5150,Latin
5154,Latin
5155,Latin
5156,Latin
5157,Latin
5158,Latin
5160,Latin
5161,Latin
5162,Latin
5167,Latin
5169,Latin
5170,Latin
5172,Latin
5174,Latin
5178,Latin
5179,Latin
5181,Latin
5182,Latin
5189,Latin
5191,Latin
5195,Latin
5196,Latin
5197,Latin
5207,Latin
5210,Latin
5215,Latin
5216,Latin
5232,Latin
5233,Latin
5234,Latin
5235,Latin
5238,Latin
5239,Latin
5242,Latin
5244,Latin
5245,Latin
5247,Latin
5248,Latin
5250,Latin
5251,Latin
5253,Latin
5255,Latin
5256,Latin
5257,Latin
5259,Latin
5262,Latin
5263,Latin
5264,Latin
5265,Latin
5267,Latin
5268,Latin
5269,Latin
5271,Latin
5272,Latin
5273,Latin
5274,Latin
5275,Latin
5276,Latin
5277,Latin
5278,Latin
5279,Latin
5280,Latin
5281,Latin
5282,Latin
5284,Latin
5285,Latin
5286,Latin
5287,Latin
5288,Latin
5290,Latin
5291,Latin
5292,Latin
5293,Latin
5294,Latin
5295,Latin
5296,Latin
5297,Latin
5298,Latin
5302,Latin
5303,Latin
5304,Latin
5311,Latin
5312,Latin
5313,Latin
5314,Latin
5315,Latin
5316,Latin
5317,Latin
5318,Latin
5319,Latin
5320,Latin
5321,Latin
5322,Latin
5323,Latin
5325,Latin
5326,Latin
5327,Latin
5328,Italian
5331,Latin
5332,Latin
5333,Latin
5334,Latin
5335,Latin
5336,Latin
5337,Latin
5338,Latin
5339,Latin
5343,Latin
5344,Latin
5345,Latin
5346,Latin
